# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
0.06347                 	smoothSolver	8.0410900000000007e-03	6.2927000000000000e-03	1000	1.1385800000000000e-02	8.9439400000000006e-08	2	1.2042300000000001e-02	9.7632600000000003e-08	2	false	smoothSolver	1.3806000000000001e-03	3.5899900000000001e-06	1	true	smoothSolver	1.5968200000000001e-03	4.3545800000000001e-06	1	true	GAMG	7.2955300000000001e-01	4.2448199999999998e-02	1	true
0.06348                 	smoothSolver	7.7843000000000001e-03	6.2681500000000001e-03	1000	1.1048799999999999e-02	8.5702400000000004e-08	2	1.1546200000000000e-02	9.3111599999999998e-08	2	false	smoothSolver	1.3807600000000000e-03	3.5904299999999999e-06	1	true	smoothSolver	1.5961300000000001e-03	4.3514999999999998e-06	1	true	GAMG	7.3870499999999995e-01	4.1876600000000000e-02	1	true
0.06349                 	smoothSolver	7.2267399999999997e-03	6.2465600000000000e-03	1000	1.0090500000000001e-02	7.5945699999999994e-08	2	1.0155700000000000e-02	7.6196700000000001e-08	2	false	smoothSolver	1.3809300000000000e-03	3.5908899999999999e-06	1	true	smoothSolver	1.5954299999999999e-03	4.3501899999999996e-06	1	true	GAMG	7.4853099999999995e-01	4.2358199999999999e-02	1	true
0.0635                  	smoothSolver	7.3871800000000001e-03	6.2377400000000003e-03	1000	1.0590700000000000e-02	8.2322399999999996e-08	2	1.0926099999999999e-02	8.7277600000000001e-08	2	false	smoothSolver	1.3810999999999999e-03	3.5914099999999999e-06	1	true	smoothSolver	1.5947299999999999e-03	4.3484200000000003e-06	1	true	GAMG	7.4380700000000000e-01	4.3527299999999998e-02	1	true
0.06351                 	smoothSolver	7.6657299999999999e-03	6.2354699999999999e-03	1000	1.1128600000000001e-02	8.7042599999999999e-08	2	1.1647100000000001e-02	9.5742400000000006e-08	2	false	smoothSolver	1.3812600000000000e-03	3.5921800000000000e-06	1	true	smoothSolver	1.5940399999999999e-03	4.3449300000000001e-06	1	true	GAMG	7.3792599999999997e-01	4.4539099999999998e-02	1	true
0.06352                 	smoothSolver	8.1782999999999995e-03	6.2672600000000002e-03	1000	1.1856900000000000e-02	9.3916799999999996e-08	2	1.2543900000000000e-02	1.0400700000000000e-07	2	false	smoothSolver	1.3814299999999999e-03	3.5928700000000000e-06	1	true	smoothSolver	1.5933399999999999e-03	4.3443400000000003e-06	1	true	GAMG	7.2904400000000003e-01	4.2908599999999998e-02	1	true
0.06353                 	smoothSolver	7.1972700000000004e-03	6.2436999999999996e-03	1000	1.0011300000000001e-02	7.4470299999999994e-08	2	9.9391299999999991e-03	7.4583699999999998e-08	2	false	smoothSolver	1.3815900000000000e-03	3.5927500000000000e-06	1	true	smoothSolver	1.5926499999999999e-03	4.3417200000000000e-06	1	true	GAMG	7.4966900000000003e-01	4.3520999999999997e-02	1	true
0.06354                 	smoothSolver	1.7789099999999999e-02	6.2357899999999997e-03	1000	9.9576000000000005e-03	7.4563500000000005e-08	2	9.8808999999999998e-03	7.3298399999999994e-08	2	false	smoothSolver	1.3817600000000001e-03	3.5932700000000000e-06	1	true	smoothSolver	1.5919599999999999e-03	4.3405299999999998e-06	1	true	GAMG	7.3006000000000004e-01	4.2259499999999998e-02	1	true
0.06355                 	smoothSolver	9.5103500000000007e-03	6.2956899999999996e-03	1000	1.0788600000000001e-02	8.2324599999999996e-08	2	1.0833499999999999e-02	8.3794599999999995e-08	2	false	smoothSolver	1.3819200000000000e-03	3.5942799999999999e-06	1	true	smoothSolver	1.5912599999999999e-03	4.3377400000000002e-06	1	true	GAMG	7.1081099999999997e-01	4.2116800000000003e-02	1	true
0.06356                 	smoothSolver	8.7353499999999994e-03	6.2822099999999999e-03	1000	1.0532000000000000e-02	7.9116700000000003e-08	2	1.0652099999999999e-02	8.0344200000000006e-08	2	false	smoothSolver	1.3820900000000001e-03	3.5942499999999999e-06	1	true	smoothSolver	1.5905699999999999e-03	4.3364300000000001e-06	1	true	GAMG	7.2610600000000003e-01	4.0906499999999998e-02	1	true
0.06357                 	smoothSolver	1.1545600000000000e-02	6.2885800000000002e-03	1000	1.0572500000000000e-02	7.9758900000000001e-08	2	1.0521900000000001e-02	8.0161600000000005e-08	2	false	smoothSolver	1.3822500000000000e-03	3.5939300000000000e-06	1	true	smoothSolver	1.5898799999999999e-03	4.3350099999999999e-06	1	true	GAMG	7.2459700000000005e-01	4.2107400000000003e-02	1	true
0.06358                 	smoothSolver	8.9754899999999992e-03	6.2460099999999998e-03	1000	1.0788499999999999e-02	8.2796200000000007e-08	2	1.0970400000000000e-02	8.5654499999999995e-08	2	false	smoothSolver	1.3824200000000001e-03	3.5955499999999998e-06	1	true	smoothSolver	1.5891900000000001e-03	4.3316700000000000e-06	1	true	GAMG	7.2246600000000005e-01	4.1222500000000002e-02	1	true
0.06359                 	smoothSolver	9.0729899999999995e-03	6.2579799999999998e-03	1000	1.1586800000000000e-02	9.0438400000000001e-08	2	1.2143100000000000e-02	9.8819200000000004e-08	2	false	smoothSolver	1.3825800000000000e-03	3.5959799999999998e-06	1	true	smoothSolver	1.5885000000000001e-03	4.3309499999999996e-06	1	true	GAMG	7.1354099999999998e-01	4.0164100000000001e-02	1	true
0.0636                  	smoothSolver	8.3683100000000003e-03	6.2470900000000003e-03	1000	1.0583800000000001e-02	8.0302100000000005e-08	2	1.0523899999999999e-02	8.0825800000000001e-08	2	false	smoothSolver	1.3827500000000001e-03	3.5945999999999999e-06	1	true	smoothSolver	1.5878100000000000e-03	4.3286299999999999e-06	1	true	GAMG	7.3050899999999996e-01	4.2589900000000000e-02	1	true
0.06361                 	smoothSolver	2.5559100000000001e-02	6.1583999999999996e-03	1000	1.0212300000000001e-02	7.6049400000000003e-08	2	1.0194399999999999e-02	7.6793400000000000e-08	2	false	smoothSolver	1.3829199999999999e-03	3.5961600000000001e-06	1	true	smoothSolver	1.5871200000000000e-03	4.3262500000000003e-06	1	true	GAMG	7.3486200000000002e-01	4.3090499999999997e-02	1	true
0.06362                 	smoothSolver	1.4418600000000000e-02	6.1796600000000000e-03	1000	1.0613600000000001e-02	7.9209000000000005e-08	2	1.0581500000000001e-02	7.9084699999999993e-08	2	false	smoothSolver	1.3830800000000001e-03	3.5963100000000000e-06	1	true	smoothSolver	1.5864300000000000e-03	4.3249199999999996e-06	1	true	GAMG	7.0769099999999996e-01	4.1766299999999999e-02	1	true
0.06363                 	smoothSolver	1.3337399999999999e-02	6.2288999999999999e-03	1000	1.0478200000000000e-02	7.8230099999999999e-08	2	1.0541300000000000e-02	7.8540100000000006e-08	2	false	smoothSolver	1.3832499999999999e-03	3.5976699999999999e-06	1	true	smoothSolver	1.5857400000000000e-03	4.3225599999999997e-06	1	true	GAMG	7.3709700000000000e-01	4.1407300000000001e-02	1	true
0.06364                 	smoothSolver	7.4417800000000003e-03	6.1471800000000004e-03	1000	1.0677200000000000e-02	8.0703500000000005e-08	2	1.0851200000000000e-02	8.4818699999999997e-08	2	false	smoothSolver	1.3834100000000001e-03	3.5962800000000001e-06	1	true	smoothSolver	1.5850500000000000e-03	4.3217800000000001e-06	1	true	GAMG	7.2542300000000004e-01	4.1219899999999997e-02	1	true
0.06365                 	smoothSolver	7.2176899999999997e-03	6.1280199999999996e-03	1000	1.0429300000000001e-02	8.1683900000000000e-08	2	1.0903599999999999e-02	8.7979600000000003e-08	2	false	smoothSolver	1.3835799999999999e-03	3.5985200000000001e-06	1	true	smoothSolver	1.5843599999999999e-03	4.3181399999999996e-06	1	true	GAMG	7.3709800000000003e-01	4.2088399999999998e-02	1	true
0.06366                 	smoothSolver	1.7736499999999999e-02	6.1414900000000003e-03	1000	9.7792100000000000e-03	7.3545000000000001e-08	2	9.7758199999999993e-03	7.3264500000000001e-08	2	false	smoothSolver	1.3837500000000000e-03	3.5973899999999998e-06	1	true	smoothSolver	1.5836800000000001e-03	4.3179300000000002e-06	1	true	GAMG	7.2846800000000000e-01	4.1868599999999999e-02	1	true
0.06367                 	smoothSolver	9.3069199999999998e-03	6.1900300000000000e-03	1000	1.0682000000000001e-02	8.2003900000000005e-08	2	1.0986100000000000e-02	8.5072400000000004e-08	2	false	smoothSolver	1.3839099999999999e-03	3.5981899999999998e-06	1	true	smoothSolver	1.5829900000000000e-03	4.3143200000000001e-06	1	true	GAMG	7.1082100000000004e-01	4.2451700000000002e-02	1	true
0.06368                 	smoothSolver	8.4622099999999995e-03	6.2053100000000003e-03	1000	1.0285900000000001e-02	7.6635600000000004e-08	2	1.0401900000000000e-02	7.8351499999999999e-08	2	false	smoothSolver	1.3840800000000000e-03	3.5978800000000002e-06	1	true	smoothSolver	1.5823000000000000e-03	4.3146199999999999e-06	1	true	GAMG	7.2661600000000004e-01	4.0670900000000003e-02	1	true
0.06369                 	smoothSolver	8.5632999999999994e-03	6.1481900000000004e-03	1000	1.0888800000000001e-02	8.3573899999999999e-08	2	1.1023500000000000e-02	8.7243799999999999e-08	2	false	smoothSolver	1.3842399999999999e-03	3.6003699999999999e-06	1	true	smoothSolver	1.5816199999999999e-03	4.3118599999999999e-06	1	true	GAMG	7.1976600000000002e-01	4.0717900000000001e-02	1	true
0.0637                  	smoothSolver	8.3296099999999994e-03	6.1560199999999999e-03	1000	1.0820000000000000e-02	8.3685499999999999e-08	2	1.1067199999999999e-02	8.8173900000000001e-08	2	false	smoothSolver	1.3844100000000000e-03	3.6000400000000001e-06	1	true	smoothSolver	1.5809299999999999e-03	4.3086999999999999e-06	1	true	GAMG	7.2386099999999998e-01	4.2854099999999999e-02	1	true
0.06371                 	smoothSolver	1.1785300000000000e-02	6.1450999999999997e-03	1000	1.0077400000000000e-02	7.5407100000000000e-08	2	1.0064999999999999e-02	7.5744000000000006e-08	2	false	smoothSolver	1.3845800000000001e-03	3.6012400000000002e-06	1	true	smoothSolver	1.5802500000000001e-03	4.3070100000000003e-06	1	true	GAMG	7.2420399999999996e-01	4.0579900000000002e-02	1	true
0.06372                 	smoothSolver	8.4985400000000006e-03	6.1542100000000002e-03	1000	1.0597400000000000e-02	8.2633100000000002e-08	2	1.0777100000000000e-02	8.6274699999999994e-08	2	false	smoothSolver	1.3847400000000000e-03	3.5990199999999999e-06	1	true	smoothSolver	1.5795700000000000e-03	4.3081000000000003e-06	1	true	GAMG	7.2059499999999999e-01	4.2192899999999998e-02	1	true
0.06373                 	smoothSolver	1.1376799999999999e-02	6.1231999999999997e-03	1000	1.0177000000000000e-02	7.5877899999999994e-08	2	1.0191499999999999e-02	7.5950899999999998e-08	2	false	smoothSolver	1.3849100000000000e-03	3.6012700000000002e-06	1	true	smoothSolver	1.5788800000000000e-03	4.3019999999999996e-06	1	true	GAMG	7.2565400000000002e-01	4.1935699999999999e-02	1	true
0.06374                 	smoothSolver	8.5485700000000001e-03	6.1114000000000003e-03	1000	1.0051800000000000e-02	7.5471300000000004e-08	2	1.0069399999999999e-02	7.5725400000000007e-08	2	false	smoothSolver	1.3850700000000000e-03	3.6018099999999998e-06	1	true	smoothSolver	1.5782000000000001e-03	4.3012899999999999e-06	1	true	GAMG	7.2649500000000000e-01	4.2018300000000001e-02	1	true
0.06375                 	smoothSolver	8.2309800000000006e-03	6.1161599999999998e-03	1000	1.0230599999999999e-02	7.6340999999999995e-08	2	1.0150400000000000e-02	7.6001099999999999e-08	2	false	smoothSolver	1.3852400000000000e-03	3.6020800000000001e-06	1	true	smoothSolver	1.5775200000000000e-03	4.3006799999999996e-06	1	true	GAMG	7.2889199999999998e-01	4.1535000000000002e-02	1	true
0.06376                 	smoothSolver	1.1459000000000000e-02	6.1037200000000000e-03	1000	1.0609199999999999e-02	8.2090599999999995e-08	2	1.0784600000000000e-02	8.4465799999999999e-08	2	false	smoothSolver	1.3854099999999999e-03	3.6018500000000001e-06	1	true	smoothSolver	1.5768399999999999e-03	4.2972100000000000e-06	1	true	GAMG	7.2215200000000002e-01	4.1917099999999999e-02	1	true
0.06377                 	smoothSolver	9.2612500000000004e-03	6.0907000000000001e-03	1000	1.1451500000000000e-02	8.9975900000000006e-08	2	1.1945300000000001e-02	9.7091000000000006e-08	2	false	smoothSolver	1.3855700000000000e-03	3.6020099999999998e-06	1	true	smoothSolver	1.5761600000000001e-03	4.2964400000000003e-06	1	true	GAMG	7.1100300000000005e-01	4.1778000000000003e-02	1	true
0.06378                 	smoothSolver	8.0851800000000008e-03	6.0798199999999997e-03	1000	9.9977399999999998e-03	7.4413099999999998e-08	2	1.0017699999999999e-02	7.5109399999999996e-08	2	false	smoothSolver	1.3857400000000001e-03	3.6043400000000002e-06	1	true	smoothSolver	1.5754800000000000e-03	4.2957199999999999e-06	1	true	GAMG	7.3208700000000004e-01	4.2895099999999999e-02	1	true
0.06379                 	smoothSolver	1.1303300000000000e-02	6.0912300000000004e-03	1000	9.8884500000000000e-03	7.4373199999999998e-08	2	9.9684100000000005e-03	7.4742700000000007e-08	2	false	smoothSolver	1.3859100000000000e-03	3.6014400000000002e-06	1	true	smoothSolver	1.5747999999999999e-03	4.2907299999999998e-06	1	true	GAMG	7.2794099999999995e-01	4.1823500000000000e-02	1	true
0.0638                  	smoothSolver	8.4246600000000005e-03	6.0769300000000004e-03	1000	1.0046800000000000e-02	7.5899699999999995e-08	2	1.0043900000000000e-02	7.6273900000000006e-08	2	false	smoothSolver	1.3860700000000001e-03	3.6049600000000000e-06	1	true	smoothSolver	1.5741200000000000e-03	4.2911399999999997e-06	1	true	GAMG	7.2944799999999999e-01	4.1847099999999998e-02	1	true
0.06381                 	smoothSolver	7.9620500000000000e-03	6.0379800000000001e-03	1000	1.0003600000000000e-02	7.5766599999999998e-08	2	1.0084600000000001e-02	7.7506900000000002e-08	2	false	smoothSolver	1.3862400000000000e-03	3.6046199999999999e-06	1	true	smoothSolver	1.5734400000000000e-03	4.2882599999999998e-06	1	true	GAMG	7.3239299999999996e-01	4.2380899999999999e-02	1	true
0.06382                 	smoothSolver	1.1228600000000000e-02	6.0501900000000004e-03	1000	9.8471500000000007e-03	7.3896800000000006e-08	2	9.7772599999999994e-03	7.3028499999999998e-08	2	false	smoothSolver	1.3864100000000000e-03	3.6029799999999999e-06	1	true	smoothSolver	1.5727600000000001e-03	4.2867199999999997e-06	1	true	GAMG	7.2916000000000003e-01	4.2308199999999997e-02	1	true
0.06383                 	smoothSolver	8.3187499999999998e-03	6.0254999999999996e-03	1000	9.7864500000000004e-03	7.3049700000000006e-08	2	9.7656800000000005e-03	7.2625399999999999e-08	2	false	smoothSolver	1.3865699999999999e-03	3.6055000000000000e-06	1	true	smoothSolver	1.5720800000000000e-03	4.2849100000000001e-06	1	true	GAMG	7.2802999999999995e-01	4.0858300000000000e-02	1	true
0.06384                 	smoothSolver	1.1022300000000000e-02	6.0388600000000001e-03	1000	1.0171500000000000e-02	7.7976900000000005e-08	2	1.0499600000000000e-02	8.2393800000000006e-08	2	false	smoothSolver	1.3867400000000000e-03	3.6059300000000000e-06	1	true	smoothSolver	1.5714100000000001e-03	4.2838700000000002e-06	1	true	GAMG	7.2331500000000004e-01	4.0412999999999998e-02	1	true
0.06385                 	smoothSolver	1.3337099999999999e-02	5.9970199999999996e-03	1000	9.9724900000000005e-03	7.6133699999999996e-08	2	1.0049400000000000e-02	7.7399000000000004e-08	2	false	smoothSolver	1.3869100000000001e-03	3.6055200000000002e-06	1	true	smoothSolver	1.5707300000000000e-03	4.2804599999999997e-06	1	true	GAMG	7.0328700000000000e-01	3.9820700000000001e-02	1	true
0.06386                 	smoothSolver	7.2287100000000002e-03	5.9292800000000003e-03	1000	1.0338800000000000e-02	7.8459899999999997e-08	2	1.0440300000000000e-02	7.9857100000000004e-08	2	false	smoothSolver	1.3870800000000000e-03	3.6066800000000000e-06	1	true	smoothSolver	1.5700600000000001e-03	4.2789599999999998e-06	1	true	GAMG	7.2401000000000004e-01	4.1130800000000002e-02	1	true
0.06387                 	smoothSolver	6.9610100000000001e-03	5.9375000000000001e-03	1000	9.6494200000000006e-03	7.2708500000000006e-08	2	9.6732299999999997e-03	7.3343699999999995e-08	2	false	smoothSolver	1.3872400000000001e-03	3.6067999999999999e-06	1	true	smoothSolver	1.5693800000000000e-03	4.2781499999999999e-06	1	true	GAMG	7.3843599999999998e-01	4.3905899999999998e-02	1	true
0.06388                 	smoothSolver	6.8627999999999996e-03	5.9263099999999997e-03	1000	9.5878400000000003e-03	7.1866000000000003e-08	2	9.5409799999999993e-03	7.1894700000000007e-08	2	false	smoothSolver	1.3874099999999999e-03	3.6078000000000000e-06	1	true	smoothSolver	1.5687100000000001e-03	4.2763600000000000e-06	1	true	GAMG	7.4182499999999996e-01	4.3452200000000003e-02	1	true
0.06389                 	smoothSolver	6.8646499999999999e-03	5.9250600000000002e-03	1000	9.5018900000000007e-03	7.1176300000000005e-08	2	9.4137400000000003e-03	7.0328700000000004e-08	2	false	smoothSolver	1.3875800000000000e-03	3.6071700000000000e-06	1	true	smoothSolver	1.5680300000000000e-03	4.2730800000000001e-06	1	true	GAMG	7.4483699999999997e-01	4.3063200000000003e-02	1	true
0.0639                  	smoothSolver	1.6907700000000001e-02	5.9332300000000003e-03	1000	9.6720399999999998e-03	7.3861800000000006e-08	2	9.8190299999999994e-03	7.5589399999999998e-08	2	false	smoothSolver	1.3877399999999999e-03	3.6074800000000001e-06	1	true	smoothSolver	1.5673600000000001e-03	4.2716800000000004e-06	1	true	GAMG	7.2497800000000001e-01	4.2481400000000002e-02	1	true
0.06391                 	smoothSolver	2.8331700000000001e-02	6.0264200000000002e-03	1000	1.0305399999999999e-02	7.7821999999999994e-08	2	1.0234699999999999e-02	7.7853200000000000e-08	2	false	smoothSolver	1.3879100000000000e-03	3.6071499999999998e-06	1	true	smoothSolver	1.5666899999999999e-03	4.2706799999999999e-06	1	true	GAMG	7.3168100000000003e-01	4.0923700000000000e-02	1	true
0.06392                 	smoothSolver	7.5319499999999999e-03	5.9430899999999998e-03	1000	1.1011699999999999e-02	8.6642899999999998e-08	2	1.1460600000000000e-02	9.3282599999999994e-08	2	false	smoothSolver	1.3880800000000001e-03	3.6108300000000002e-06	1	true	smoothSolver	1.5660100000000001e-03	4.2687700000000001e-06	1	true	GAMG	7.2497999999999996e-01	4.2004899999999998e-02	1	true
0.06393                 	smoothSolver	1.7787600000000001e-02	5.9458000000000002e-03	1000	9.8881799999999999e-03	7.6588600000000003e-08	2	1.0107900000000000e-02	7.9960999999999997e-08	2	false	smoothSolver	1.3882400000000000e-03	3.6076599999999999e-06	1	true	smoothSolver	1.5653399999999999e-03	4.2645399999999998e-06	1	true	GAMG	7.2162899999999996e-01	4.2061099999999997e-02	1	true
0.06394                 	smoothSolver	2.0776500000000000e-02	5.9652100000000003e-03	1000	1.0398500000000000e-02	8.0143099999999997e-08	2	1.0588200000000001e-02	8.2898500000000006e-08	2	false	smoothSolver	1.3884100000000001e-03	3.6102300000000002e-06	1	true	smoothSolver	1.5646700000000000e-03	4.2653800000000001e-06	1	true	GAMG	7.0595600000000003e-01	4.1407800000000002e-02	1	true
0.06395                 	smoothSolver	1.2131800000000000e-02	5.9666700000000003e-03	1000	1.0338099999999999e-02	7.9138799999999994e-08	2	1.0505799999999999e-02	8.1786899999999998e-08	2	false	smoothSolver	1.3885799999999999e-03	3.6095400000000002e-06	1	true	smoothSolver	1.5640000000000001e-03	4.2641100000000002e-06	1	true	GAMG	7.2280100000000003e-01	4.1804200000000000e-02	1	true
0.06396                 	smoothSolver	1.1162000000000000e-02	5.9769799999999998e-03	1000	9.8060899999999999e-03	7.3420000000000005e-08	2	9.8910500000000002e-03	7.4852399999999996e-08	2	false	smoothSolver	1.3887500000000000e-03	3.6111600000000000e-06	1	true	smoothSolver	1.5633299999999999e-03	4.2586899999999997e-06	1	true	GAMG	7.3936199999999996e-01	4.2641600000000002e-02	1	true
